3177,2
3182,2
3186,2
3190,2
3203,2
3225,2
3242,2
3242,2
3242,2
3244,2
3244,2
3256,2
3287,2
3287,2
3288,2
3425,2
3428,2
3430,2
3441,2
3444,2
3448,2
3452,2
3477,2
3498,2
3523,2
3551,2
3553,2
3561,2
3572,2
3592,2
3600,2
3640,1
3650,1
3653,1
3653,1
3662,1
3669,1
3678,1
3681,1
3681,1
3684,1
3701,1
3702,2
4313,2
4355,2
4365,2
4375,2
4382,2
4398,2
4398,2
4398,2
