2,3
2,3
4,3
5,3
8,3
8,3
11,3
39,3
110,3
112,3
112,3
112,3
113,3
121,3
121,3
123,3
170,3
181,3
181,3
181,3
226,3
229,3
232,3
284,3
936,3
940,3
944,3
990,3
994,3
995,3
1019,3
1328,3
2927,3
3630,3
3633,3
3729,3
3737,3
3745,3
3749,3
3750,3
3751,3
3751,3
3752,3
3753,3
3753,3
3754,3
6518,2
7267,2
7282,2
8104,2
8104,2
8104,2
8104,2
8105,2
8105,2
8246,2
8255,2
8258,2
8264,2
8266,2
8266,1
8270,1
8270,1
8272,1
8272,1
8273,1
8273,1
8295,1
9868,2
