8057,8176,116.65297,34.67995
8057,8176,116.65297,34.67995
8058,8178,116.65297,34.67995
8168,8231,116.65297,34.67995
8176,8285,116.65297,34.67995
8193,8336,116.65297,34.67995
8284,8289,116.65297,34.67995
8301,8309,116.65297,34.67995
8331,8337,116.65297,34.67995
8367,8371,116.65297,34.67995
8379,8382,116.65297,34.67995
8389,8392,116.65297,34.67995
8400,8403,116.65297,34.67995
8402,8404,116.65297,34.67995
8405,8408,116.65297,34.67995
8407,8409,116.65297,34.67995
8416,8421,116.65297,34.67995
8430,8451,116.65297,34.67995
8432,8502,116.65297,34.67995
8482,8779,116.65297,34.67995
8502,8507,116.65297,34.67995
8509,8516,116.65297,34.67995
8523,8552,116.65297,34.67995
8553,8611,116.65297,34.67995
8561,8595,116.65297,34.67995
8600,8633,116.65297,34.67995
8685,8761,116.65297,34.67995
8687,8716,116.65297,34.67995
8718,8743,116.65297,34.67995
8765,8818,116.65297,34.67995
8863,8865,116.65297,34.67995
8864,8866,116.65297,34.67995
10669,10673,116.65297,34.67995
10669,10676,116.65297,34.67995
